year,month,ncm,commodity,subtype,description,country_code,country_name,qt_estat,kg_net,mt,bales_480lb,fob_usd
1997,2,15071000,soybeans,soybean_oil,Crude soybean oil,361,New Zealand,2500,2500000,2500.0,11482.43,1260000
1997,2,23040090,soybeans,soybean_meal,Soybean oilcake residues other,365,Unknown,569,569070,569.07,2613.72,158202
1997,2,23040090,soybeans,soybean_meal,Soybean oilcake residues other,386,Puerto Rico,1385,1385185,1385.185,6362.11,382889
1997,2,23040090,soybeans,soybean_meal,Soybean oilcake residues other,386,Puerto Rico,4078,4078000,4078.0,18730.14,1095740
1997,2,23040010,soybeans,soybean_meal,Soybean oilcake / meal pellets,399,Romania,0,1000,1.0,4.59,1210
1997,2,23040090,soybeans,soybean_meal,Soybean oilcake residues other,399,Romania,200,200000,200.0,918.59,53213
1997,2,23040090,soybeans,soybean_meal,Soybean oilcake residues other,399,Romania,11335,11335000,11335.0,52061.33,2868180
1997,2,15071000,soybeans,soybean_oil,Crude soybean oil,474,Ukraine,6000,6000000,6000.0,27557.83,3160000
1997,2,15071000,soybeans,soybean_oil,Crude soybean oil,474,Ukraine,5000,5000000,5000.0,22964.85,2560000
1997,2,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,573,Unknown,8790,8790000,8790.0,40372.21,2516673
1997,2,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,13806,13805504,13805.504,63408.28,3793508
1997,2,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,573,Unknown,3000,3000000,3000.0,13778.91,855450
1997,2,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,581,580930,580.93,2668.19,165403
1997,2,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,573,Unknown,5000,5000000,5000.0,22964.85,1436185
1997,2,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,2875,2875090,2875.09,13205.2,786912
1997,2,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,3000,3000000,3000.0,13778.91,770190
1997,2,15071000,soybeans,soybean_oil,Crude soybean oil,741,Unknown,500,500000,500.0,2296.49,250000
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),023,Albania,112,110376,110.376,506.95,909334
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),023,Albania,322,316935,316.935,1455.67,1576592
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),023,Albania,6,6300,6.3,28.94,52920
1997,3,21011190,coffee,soluble,Soluble/instant coffee extract (other),023,Albania,0,51120,51.12,234.79,140303
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),063,Bangladesh,23,23400,23.4,107.48,198017
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),063,Bangladesh,2,1680,1.68,7.72,24000
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),064,Barbados,10,10102,10.102,46.4,69802
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),069,Belgium,24,24529,24.529,112.66,162076
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),069,Belgium,98,99024,99.024,454.81,575926
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),097,Unknown,2,2000,2.0,9.19,4698
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),097,Unknown,6,6240,6.24,28.66,73271
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),097,Unknown,1,1000,1.0,4.59,2853
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),097,Unknown,5,4500,4.5,20.67,18593
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),097,Unknown,1,600,0.6,2.76,3240
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),149,Ecuador,14,14479,14.479,66.5,47780
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),149,Ecuador,49,48580,48.58,223.13,242901
1997,3,09019000,coffee,arabica_green,Coffee husks and substitutes,158,Unknown,0,214,0.214,0.98,1475
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),158,Unknown,9,8800,8.8,40.42,44212
1997,3,09012200,coffee,arabica_green,Roasted arabica (decaff),158,Unknown,1,1400,1.4,6.43,9114
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),161,Unknown,30,29850,29.85,137.1,269322
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),249,Israel,372,371757,371.757,1707.47,1927099
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),249,Israel,152,149087,149.087,684.75,949075
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),249,Israel,87,86240,86.24,396.1,402801
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),249,Israel,0,204,0.204,0.94,1204
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),275,Unknown,13,12825,12.825,58.9,63518
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),301,Unknown,7,6525,6.525,29.97,29363
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),301,Unknown,13,13050,13.05,59.94,47183
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),386,Puerto Rico,0,480,0.48,2.2,480
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),399,Romania,78,75967,75.967,348.91,659705
1997,3,21011190,coffee,soluble,Soluble/instant coffee extract (other),399,Romania,0,230751,230.751,1059.83,754771
1997,3,21011200,coffee,soluble,Preparations based on coffee extract,399,Romania,0,216000,216.0,992.08,390960
1997,3,21011190,coffee,soluble,Soluble/instant coffee extract (other),399,Romania,0,470417,470.417,2160.61,1824195
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),455,Taiwan,14,13500,13.5,62.01,56700
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),493,Unknown,13,13050,13.05,59.94,70183
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),493,Unknown,30,30600,30.6,140.54,202725
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),493,Unknown,26,26100,26.1,119.88,100696
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),538,Unknown,25,25099,25.099,115.28,328183
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),586,Unknown,5,5520,5.52,25.35,81302
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),586,Unknown,0,360,0.36,1.65,6480
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),586,Unknown,3,148,0.148,0.68,727
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),586,Unknown,1,970,0.97,4.46,4605
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),586,Unknown,1,1560,1.56,7.17,7088
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),603,Unknown,52,52200,52.2,239.75,320038
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),603,Unknown,30,29700,29.7,136.41,139492
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),628,New Caledonia,6,6300,6.3,28.94,52920
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),628,New Caledonia,6,6300,6.3,28.94,52920
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),670,Unknown,198,198734,198.734,912.78,1782342
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),676,Unknown,0,12,0.012,0.06,133
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),676,Unknown,121,121536,121.536,558.21,799764
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),676,Unknown,155,155363,155.363,713.58,1187010
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),676,Unknown,1115,1130790,1130.79,5193.69,7791334
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),676,Unknown,140,140467,140.467,645.16,857850
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),741,Unknown,113,110739,110.739,508.62,626923
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),764,Unknown,2,1500,1.5,6.89,14250
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),764,Unknown,23,22800,22.8,104.72,141143
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),764,Unknown,13,12600,12.6,57.87,114030
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),767,Unknown,0,329,0.329,1.51,1959
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),770,Unknown,4,3180,3.18,14.61,37075
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),831,Unknown,561,561000,561.0,2576.66,3949826
1997,3,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),845,Unknown,17,17250,17.25,79.23,196848
1997,3,09012100,coffee,arabica_green,Roasted arabica (not decaff),845,Unknown,0,750,0.75,3.44,2115
1997,3,10051000,corn,seed_corn,Corn seed,040,Saudi Arabia,0,600000,600.0,2755.78,451500
1997,3,10051000,corn,seed_corn,Corn seed,040,Saudi Arabia,0,700000,700.0,3215.08,526750
1997,3,10059010,corn,yellow_corn,Yellow dent corn,059,Bahrain,0,15000000,15000.0,68894.56,1822500
1997,3,10051000,corn,seed_corn,Corn seed,097,Unknown,0,1020,1.02,4.68,1025
1997,3,10051000,corn,seed_corn,Corn seed,169,Spain,0,1050,1.05,4.82,1817
1997,3,10051000,corn,seed_corn,Corn seed,169,Spain,0,160,0.16,0.73,1280
1997,3,10059090,corn,yellow_corn,Other corn not seed,249,Israel,0,600,0.6,2.76,306
1997,3,10059010,corn,yellow_corn,Yellow dent corn,372,Panama,0,8580000,8580.0,39407.69,1008150
1997,3,10051000,corn,seed_corn,Corn seed,399,Romania,0,1985,1.985,9.12,2232
1997,3,10059090,corn,yellow_corn,Other corn not seed,399,Romania,0,201,0.201,0.92,932
1997,3,10051000,corn,seed_corn,Corn seed,493,Unknown,0,30380,30.38,139.53,52579
1997,3,10059010,corn,yellow_corn,Yellow dent corn,580,Unknown,0,23502830,23502.83,107947.81,2761583
1997,3,10059090,corn,yellow_corn,Other corn not seed,586,Unknown,0,144,0.144,0.66,150
1997,3,10051000,corn,seed_corn,Corn seed,589,Unknown,0,35000,35.0,160.75,50800
1997,3,52030000,cotton,raw_cotton,Cotton carded or combed,249,Israel,0,316,0.316,1.45,885
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,023,Albania,35000,35000000,35000.0,160753.98,9485000
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,023,Albania,13000,13000000,13000.0,59708.62,3134200
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,023,Albania,3500,3500000,3500.0,16075.4,934425
1997,3,15071000,soybeans,soybean_oil,Crude soybean oil,023,Albania,500,500000,500.0,2296.49,298775
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,023,Albania,7466,7465625,7465.625,34289.4,1895635
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,023,Albania,13350,13350000,13350.0,61316.16,3365544
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,023,Albania,18821,18820600,18820.6,86442.47,4743460
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,069,Belgium,0,15950,15.95,73.26,7450
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,087,Bulgaria,840,839630,839.63,3856.4,250000
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,137,Unknown,400,400000,400.0,1837.19,118908
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,145,Dominica,400,400000,400.0,1837.19,120800
1997,3,15071000,soybeans,soybean_oil,Crude soybean oil,160,United Arab Emirates,3009,3008519,3008.519,13818.04,1567200
1997,3,15071000,soybeans,soybean_oil,Crude soybean oil,160,United Arab Emirates,6540,6540000,6540.0,30038.03,3382230
1997,3,15071000,soybeans,soybean_oil,Crude soybean oil,169,Spain,2000,2000000,2000.0,9185.94,999140
1997,3,15071000,soybeans,soybean_oil,Crude soybean oil,169,Spain,1000,1000000,1000.0,4592.97,523930
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,195,Unknown,3000,3000000,3000.0,13778.91,909450
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,199,Gibraltar,178,178000,178.0,817.55,53110
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,199,Gibraltar,643,642700,642.7,2951.9,196666
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,232,Yemen,7300,7300000,7300.0,33528.69,1759300
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,232,Yemen,13033,13032500,13032.5,59857.89,3079899
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,232,Yemen,6000,6000000,6000.0,27557.83,1446000
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,232,Yemen,1800,1800000,1800.0,8267.35,460800
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,245,Unknown,51075,51075000,51075.0,234585.99,13141038
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,245,Unknown,24077,24077184,24077.184,110585.81,6144777
1997,3,12010010,soybeans,raw_soybeans,Soybeans for sowing,245,Unknown,16667,16666670,16666.67,76549.53,5000001
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,245,Unknown,2900,2900000,2900.0,13319.62,826935
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,245,Unknown,18000,18000000,18000.0,82673.48,5169984
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,245,Unknown,6900,6900000,6900.0,31691.5,1978545
1997,3,12010010,soybeans,raw_soybeans,Soybeans for sowing,245,Unknown,33200,33200000,33200.0,152486.63,9547056
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,246,Iceland,6322,6322288,6322.288,29038.08,1742633
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,275,Unknown,6658,6657571,6657.571,30578.03,1806798
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,275,Unknown,18015,18015000,18015.0,82742.37,5291906
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,275,Unknown,4000,4000000,4000.0,18371.88,1002200
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,275,Unknown,2055,2055531,2055.531,9440.99,557850
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,275,Unknown,10000,10000000,10000.0,45929.71,2596670
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,275,Unknown,35463,35463185,35463.185,162881.38,9838632
1997,3,12010010,soybeans,raw_soybeans,Soybeans for sowing,291,Macao,12028,12028024,12028.024,55244.36,3437709
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,351,Unknown,0,20000,20.0,91.86,11100
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,355,Niger,4205,4205000,4205.0,19313.44,1098556
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,355,Niger,20994,20993897,20993.897,96424.36,5970518
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,355,Niger,3700,3700000,3700.0,16993.99,966625
1997,3,15071000,soybeans,soybean_oil,Crude soybean oil,361,New Zealand,500,500000,500.0,2296.49,246000
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,365,Unknown,0,102300,102.3,469.86,52173
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,383,Unknown,0,2000,2.0,9.19,830
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,383,Unknown,0,5000,5.0,22.96,2155
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,386,Puerto Rico,7490,7490000,7490.0,34401.35,2049189
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,386,Puerto Rico,30000,30000000,30000.0,137789.13,8631000
1997,3,15071000,soybeans,soybean_oil,Crude soybean oil,455,Taiwan,1500,1500000,1500.0,6889.46,765000
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,538,Unknown,1063,1063329,1063.329,4883.84,274241
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,538,Unknown,5937,5936671,5936.671,27266.96,1662268
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,573,Unknown,211741,211741810,211741.81,972523.98,59211521
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,15500,15500000,15500.0,71191.05,4456858
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,24499,24499185,24499.185,112524.04,6406182
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,573,Unknown,5825,5825000,5825.0,26754.06,1656238
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,18096,18096000,18096.0,83114.4,4365070
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,573,Unknown,32470,32470000,32470.0,149133.77,9508735
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,573,Unknown,52936,52936360,52936.36,243135.16,14486334
1997,3,12010010,soybeans,raw_soybeans,Soybeans for sowing,573,Unknown,6000,6000000,6000.0,27557.83,1705500
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,573,Unknown,1600,1600000,1600.0,7348.75,475632
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,1219,1219348,1219.348,5600.43,336430
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,15000,15000000,15000.0,68894.56,4088250
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,573,Unknown,2000,2000000,2000.0,9185.94,581300
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,126109,126108452,126108.452,579212.45,33985522
1997,3,15071000,soybeans,soybean_oil,Crude soybean oil,573,Unknown,405,405000,405.0,1860.15,209790
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,573,Unknown,6456,6455730,6455.73,29650.98,1862633
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,15744,15744440,15744.44,72313.76,4067473
1997,3,12010010,soybeans,raw_soybeans,Soybeans for sowing,573,Unknown,14100,14100000,14100.0,64760.89,4077873
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,1986,1986148,1986.148,9122.32,526694
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,573,Unknown,22717,22716169,22716.169,104334.7,6120984
1997,3,15071000,soybeans,soybean_oil,Crude soybean oil,576,Unknown,1295,1295000,1295.0,5947.9,666925
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,603,Unknown,2139,2139320,2139.32,9825.83,662097
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,603,Unknown,1000,1000000,1000.0,4592.97,266760
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,607,Unknown,816,815560,815.56,3745.84,247237
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,607,Unknown,3216,3216000,3216.0,14770.99,974930
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,628,New Caledonia,30735,30735000,30735.0,141164.96,8470259
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,676,Unknown,26078,26078070,26078.07,119775.82,7874338
1997,3,12010010,soybeans,raw_soybeans,Soybeans for sowing,676,Unknown,12000,12000000,12000.0,55115.65,3562800
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,676,Unknown,914,914000,914.0,4197.98,277079
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,776,Unknown,0,20000,20.0,91.86,11100
1997,3,23040090,soybeans,soybean_meal,Soybean oilcake residues other,820,Unknown,12440,12440400,12440.4,57138.4,3150217
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,847,Unknown,2000,2000000,2000.0,9185.94,555460
1997,3,12010090,soybeans,raw_soybeans,Raw soybeans not for sowing,847,Unknown,21500,21500000,21500.0,98748.87,5956325
1997,4,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),023,Albania,63,62366,62.366,286.45,525188
1997,4,21011110,coffee,soluble,Soluble/instant coffee extract (not decaff),023,Albania,101,100260,100.26,460.49,492227
