year,month,ncm,co_unid,commodity,subtype,country_code,country_name,qt_estat,kg_net,fob_usd
2023,11,17011400,21,sugar,raw_beet,351,Hong Kong,0,5,19
2023,11,17029000,10,sugar,refined,351,Hong Kong,60,60,100
2023,11,17019100,10,sugar,refined,351,Hong Kong,27,27,174
2023,11,17019900,21,sugar,refined,351,Hong Kong,20,30,38
2023,11,17019900,21,sugar,refined,351,Hong Kong,50,50,56
2023,11,17019900,21,sugar,refined,351,Hong Kong,3,3,39
2023,11,17019900,21,sugar,refined,351,Hong Kong,0,3,8
2023,11,17019100,10,sugar,refined,351,Hong Kong,15,15,28
2023,11,17019900,21,sugar,refined,351,Hong Kong,0,6,6
2023,11,17019900,21,sugar,refined,351,Hong Kong,0,30,36
2023,11,17021100,10,sugar,refined,351,Hong Kong,60,60,72
2023,11,17019900,21,sugar,refined,357,Yemen,49979,49978850,29179087
2023,11,17019900,21,sugar,refined,357,Yemen,2322,2322000,1421925
2023,11,17019900,21,sugar,refined,357,Yemen,10261,10261150,5329735
2023,11,17019900,21,sugar,refined,357,Yemen,8100,8100000,4895327
2023,11,17011400,21,sugar,raw_beet,361,India,33428,33428648,18010664
2023,11,17011400,21,sugar,raw_beet,361,India,5029,5029049,2432955
2023,11,17011400,21,sugar,raw_beet,361,India,10000,5150211,1998390
2023,11,17011400,21,sugar,raw_beet,361,India,161260,161258666,82998982
2023,11,17019100,10,sugar,refined,361,India,4,4,14
2023,11,17019900,21,sugar,refined,361,India,0,0,74
2023,11,17011400,21,sugar,raw_beet,361,India,22326,22325538,10885513
2023,11,17029000,10,sugar,refined,361,India,30,30,38
2023,11,17011400,21,sugar,raw_beet,365,Indonesia,7883,7883211,3934696
2023,11,17011400,21,sugar,raw_beet,365,Indonesia,1043,1042586,608818
2023,11,17011400,21,sugar,raw_beet,365,Indonesia,10800,10800000,5819176
2023,11,17011400,21,sugar,raw_beet,365,Indonesia,266807,266804028,148511805
2023,11,17011400,21,sugar,raw_beet,365,Indonesia,11317,11316789,6338882
2023,11,17011400,21,sugar,raw_beet,365,Indonesia,84825,84827997,38525450
2023,11,17011400,21,sugar,raw_beet,365,Indonesia,13560,13559779,6534268
2023,11,17011400,21,sugar,raw_beet,365,Indonesia,2354,2353773,1403883
2023,11,17011400,21,sugar,raw_beet,369,Iraq,3000,3250000,1144000
2023,11,17011400,21,sugar,raw_beet,369,Iraq,33314,33314554,14531591
2023,11,17011400,21,sugar,raw_beet,369,Iraq,86374,86373449,42335781
2023,11,17011400,21,sugar,raw_beet,369,Iraq,3862,3861996,1766119
2023,11,17019900,21,sugar,refined,383,Israel,756,756000,520610
2023,11,17011400,21,sugar,raw_beet,383,Israel,27,27000,17010
2023,11,17011400,21,sugar,raw_beet,383,Israel,27,27000,20946
2023,11,17019900,21,sugar,refined,386,Italy,6395,56,194
2023,11,17019900,21,sugar,refined,386,Italy,160,160000,107200
2023,11,17011400,21,sugar,raw_beet,386,Italy,2422,2421646,1585550
2023,11,17011400,21,sugar,raw_beet,386,Italy,800,800000,556594
2023,11,17019900,21,sugar,refined,386,Italy,0,0,45
2023,11,17029000,10,sugar,refined,386,Italy,93,93,107
2023,11,17019900,21,sugar,refined,391,Jamaica,260,260000,198120
2023,11,17019900,21,sugar,refined,391,Jamaica,442,442000,310830
2023,11,17011200,10,sugar,refined,399,Japan,30,30,29
2023,11,17029000,10,sugar,refined,399,Japan,25,25,25
2023,11,17019900,21,sugar,refined,399,Japan,140,140015,100823
2023,11,17019900,21,sugar,refined,403,Jordan,675,675000,335994
2023,11,17011400,21,sugar,raw_beet,431,Lebanon,16850,16850000,8019252
2023,11,17019900,21,sugar,refined,434,Liberia,0,126,144
2023,11,17019900,21,sugar,refined,434,Liberia,0,20,20
2023,11,17019900,21,sugar,refined,434,Liberia,40,478,577
2023,11,17019900,21,sugar,refined,434,Liberia,25,75,84
2023,11,17011400,21,sugar,raw_beet,434,Liberia,25,40,86
2023,11,17023020,10,sugar,refined,434,Liberia,3,3,7
2023,11,17019900,21,sugar,refined,434,Liberia,0,80,52
2023,11,17019100,10,sugar,refined,434,Liberia,1,1,7
2023,11,17019900,21,sugar,refined,434,Liberia,930,930555,575712
2023,11,17019100,10,sugar,refined,434,Liberia,40,40,47
2023,11,17011200,10,sugar,refined,434,Liberia,10,10,15
2023,11,17019900,21,sugar,refined,434,Liberia,0,201,285
2023,11,17011300,21,sugar,raw_cane,434,Liberia,0,10,41
2023,11,17029000,10,sugar,refined,434,Liberia,219,219,243
2023,11,17019900,21,sugar,refined,434,Liberia,0,120,134
2023,11,17019900,21,sugar,refined,434,Liberia,0,50,56
2023,11,17011400,21,sugar,raw_beet,434,Liberia,0,2,9
2023,11,17019100,10,sugar,refined,434,Liberia,4,4,10
2023,11,17019100,10,sugar,refined,434,Liberia,60,60,77
2023,11,17019100,10,sugar,refined,434,Liberia,15,15,21
2023,11,17019100,10,sugar,refined,434,Liberia,50,50,73
2023,11,17019900,21,sugar,refined,434,Liberia,0,50,32
2023,11,17022000,10,sugar,refined,434,Liberia,25,25,78
2023,11,17019900,21,sugar,refined,434,Liberia,45,37,218
2023,11,17011400,21,sugar,raw_beet,434,Liberia,0,2,7
2023,11,17019900,21,sugar,refined,434,Liberia,0,199,319
2023,11,17019100,10,sugar,refined,434,Liberia,25,25,60
2023,11,17019900,21,sugar,refined,434,Liberia,0,75,68
2023,11,17019900,21,sugar,refined,434,Liberia,0,35,46
2023,11,17011400,21,sugar,raw_beet,434,Liberia,0,1,3
2023,11,17019900,21,sugar,refined,434,Liberia,0,116,234
2023,11,17011400,21,sugar,raw_beet,438,Libya,52,52000,39388
2023,11,17011400,21,sugar,raw_beet,442,Lithuania,26,26000,19579
2023,11,17019900,21,sugar,refined,450,Madagascar,2646,2646000,1683676
2023,11,17011400,21,sugar,raw_beet,450,Madagascar,520,520000,339226
2023,11,17019900,21,sugar,refined,450,Madagascar,260,260000,137454
2023,11,17011400,21,sugar,raw_beet,455,Malaysia,26439,26438379,15613954
2023,11,17011400,21,sugar,raw_beet,455,Malaysia,47022,47022802,23654460
2023,11,17011400,21,sugar,raw_beet,455,Malaysia,68213,68213438,31979217
2023,11,17011400,21,sugar,raw_beet,455,Malaysia,39150,39150000,18847420
2023,11,17011400,21,sugar,raw_beet,455,Malaysia,34213,34212057,15554127
2023,11,17011400,21,sugar,raw_beet,455,Malaysia,14649,14649348,6726021
2023,11,17011400,21,sugar,raw_beet,455,Malaysia,1100,1100000,682055
2023,11,17019100,10,sugar,refined,467,Malta,101,101,148
2023,11,17029000,10,sugar,refined,467,Malta,3,3,48
2023,11,17019900,21,sugar,refined,467,Malta,810,810045,589149
2023,11,17019900,21,sugar,refined,467,Malta,0,10,14
2023,11,17011200,10,sugar,refined,467,Malta,12,12,46
2023,11,17019900,21,sugar,refined,467,Malta,0,0,81
2023,11,17019100,10,sugar,refined,467,Malta,10,10,13
2023,11,17019900,21,sugar,refined,467,Malta,0,100,117
2023,11,17029000,10,sugar,refined,467,Malta,50,50,48
2023,11,17023020,10,sugar,refined,467,Malta,6,6,20
2023,11,17019900,21,sugar,refined,467,Malta,0,0,23
2023,11,17019900,21,sugar,refined,467,Malta,0,45,64
2023,11,17019100,10,sugar,refined,467,Malta,115,115,105
2023,11,17019100,10,sugar,refined,467,Malta,1,1,3
2023,11,17029000,10,sugar,refined,467,Malta,145,145,162
2023,11,17011400,21,sugar,raw_beet,474,Morocco,22738,22738336,11024448
2023,11,17011400,21,sugar,raw_beet,474,Morocco,85611,85610459,45643392
2023,11,17011400,21,sugar,raw_beet,474,Morocco,13802,13802336,6584862
2023,11,17011400,21,sugar,raw_beet,474,Morocco,5414,5413868,2963606
2023,11,17011200,10,sugar,refined,476,Marshall Islands,5,5,9
2023,11,17019100,10,sugar,refined,476,Marshall Islands,115,115,206
2023,11,17019100,10,sugar,refined,476,Marshall Islands,1,1,3
2023,11,17019900,21,sugar,refined,476,Marshall Islands,0,25,31
2023,11,17019900,21,sugar,refined,476,Marshall Islands,85,348,441
2023,11,17029000,10,sugar,refined,476,Marshall Islands,50,50,49
2023,11,17019100,10,sugar,refined,476,Marshall Islands,20,20,47
2023,11,17019900,21,sugar,refined,476,Marshall Islands,15,15,70
2023,11,17019900,21,sugar,refined,476,Marshall Islands,0,0,52
2023,11,17019100,10,sugar,refined,476,Marshall Islands,20,20,26
2023,11,17019100,10,sugar,refined,476,Marshall Islands,25,25,77
2023,11,17019900,21,sugar,refined,476,Marshall Islands,50,263,247
2023,11,17011400,21,sugar,raw_beet,476,Marshall Islands,0,8,46
2023,11,17019100,10,sugar,refined,476,Marshall Islands,362,362,577
2023,11,17011200,10,sugar,refined,476,Marshall Islands,50,50,62
2023,11,17029000,10,sugar,refined,476,Marshall Islands,45,45,93
2023,11,17029000,10,sugar,refined,476,Marshall Islands,2,2,6
2023,11,17023020,10,sugar,refined,476,Marshall Islands,2,2,4
2023,11,17011300,21,sugar,raw_cane,476,Marshall Islands,0,2,9
2023,11,17019100,10,sugar,refined,476,Marshall Islands,50,50,64
2023,11,17011400,21,sugar,raw_beet,476,Marshall Islands,0,0,78
2023,11,17029000,10,sugar,refined,476,Marshall Islands,280,280,452
2023,11,17019100,10,sugar,refined,476,Marshall Islands,100,100,128
2023,11,17019100,10,sugar,refined,476,Marshall Islands,4,4,14
2023,11,17022000,10,sugar,refined,476,Marshall Islands,56,56,88
2023,11,17011400,21,sugar,raw_beet,476,Marshall Islands,0,0,115
2023,11,17026020,10,sugar,refined,476,Marshall Islands,2,2,2
2023,11,17019900,21,sugar,refined,476,Marshall Islands,0,15,27
2023,11,17019100,10,sugar,refined,476,Marshall Islands,30,30,46
2023,11,17029000,10,sugar,refined,476,Marshall Islands,4,4,10
2023,11,17019900,21,sugar,refined,476,Marshall Islands,0,246,183
2023,11,17019900,21,sugar,refined,476,Marshall Islands,0,0,125
2023,11,17019900,21,sugar,refined,476,Marshall Islands,0,157,1182
2023,11,17019900,21,sugar,refined,476,Marshall Islands,0,100,111
2023,11,17019100,10,sugar,refined,476,Marshall Islands,60,60,77
2023,11,17011200,10,sugar,refined,476,Marshall Islands,64,64,66
2023,11,17011300,21,sugar,raw_cane,476,Marshall Islands,0,10,42
2023,11,17011400,21,sugar,raw_beet,476,Marshall Islands,0,3,10
2023,11,17019100,10,sugar,refined,476,Marshall Islands,25,25,30
2023,11,17019900,21,sugar,refined,476,Marshall Islands,0,15,34
2023,11,17029000,10,sugar,refined,476,Marshall Islands,10,10,16
2023,11,17019900,21,sugar,refined,488,Mauritania,2912,2911550,2118751
2023,11,17019900,21,sugar,refined,488,Mauritania,1350,1350000,802198
2023,11,17019900,21,sugar,refined,488,Mauritania,9690,9690000,4935251
2023,11,17019900,21,sugar,refined,488,Mauritania,1242,1242000,816820
2023,11,17019900,21,sugar,refined,493,Mexico,5855,5855000,3392956
2023,11,17019900,21,sugar,refined,493,Mexico,1350,1350000,797176
2023,11,17019900,21,sugar,refined,493,Mexico,500,500000,296590
2023,11,17011400,21,sugar,raw_beet,493,Mexico,33000,33000000,15724771
2023,11,17011400,21,sugar,raw_beet,493,Mexico,10728,10727621,5898910
2023,11,17019900,21,sugar,refined,493,Mexico,1350,1350000,886042
2023,11,17019900,21,sugar,refined,493,Mexico,9000,9000000,6262394
2023,11,17011400,21,sugar,raw_beet,493,Mexico,20290,20290065,11973776
2023,11,17011400,21,sugar,raw_beet,493,Mexico,9000,9000000,5282414
2023,11,17011400,21,sugar,raw_beet,493,Mexico,15273,15272379,7913651
2023,11,17019900,21,sugar,refined,493,Mexico,4463,4463000,3025858
2023,11,17019900,21,sugar,refined,501,Montserrat,9,8500,7731
2023,11,17011400,21,sugar,raw_beet,501,Montserrat,18,17500,13519
2023,11,17011400,21,sugar,raw_beet,528,Nigeria,2981,2980546,1562539
2023,11,17011400,21,sugar,raw_beet,528,Nigeria,48680,48681549,21168281
2023,11,17011400,21,sugar,raw_beet,528,Nigeria,2918,2918590,1518404
2023,11,17011400,21,sugar,raw_beet,528,Nigeria,110068,110068535,54660884
2023,11,17019900,21,sugar,refined,538,Norway,0,25,37
2023,11,17019900,21,sugar,refined,538,Norway,0,20,24
2023,11,17019900,21,sugar,refined,538,Norway,0,10,8
2023,11,17011400,21,sugar,raw_beet,548,New Zealand,100,100000,73500
2023,11,17019900,21,sugar,refined,556,Oman,540,540000,278784
2023,11,17019900,21,sugar,refined,556,Oman,2700,2700000,1780326
2023,11,17011400,21,sugar,raw_beet,573,Netherlands,2272,2281541,1377289
2023,11,17019900,21,sugar,refined,573,Netherlands,250,250000,183750
2023,11,17011400,21,sugar,raw_beet,573,Netherlands,1500,1500,1008720
2023,11,17011300,21,sugar,raw_cane,573,Netherlands,40,40020,81990
2023,11,17023020,10,sugar,refined,573,Netherlands,1361,1361,1
2023,11,17019900,21,sugar,refined,573,Netherlands,776,776000,517164
2023,11,17019900,21,sugar,refined,575,Palau,0,0,39
2023,11,17019900,21,sugar,refined,576,Pakistan,1890,1890000,1251671
2023,11,17019900,21,sugar,refined,580,Panama,0,25,30
2023,11,17019900,21,sugar,refined,580,Panama,0,75,721
2023,11,17019900,21,sugar,refined,580,Panama,0,26,36
2023,11,17019900,21,sugar,refined,580,Panama,0,20,26
2023,11,17011400,21,sugar,raw_beet,580,Panama,0,20,28
2023,11,17011400,21,sugar,raw_beet,580,Panama,30,30,23
2023,11,17019100,10,sugar,refined,580,Panama,35,35,60
2023,11,17029000,10,sugar,refined,580,Panama,20,20,21
2023,11,17021100,10,sugar,refined,580,Panama,31,31,38
2023,11,17011200,10,sugar,refined,580,Panama,15,14,15
2023,11,17019900,21,sugar,refined,580,Panama,0,21,20
2023,11,17029000,10,sugar,refined,580,Panama,60,60,60
2023,11,17019900,21,sugar,refined,580,Panama,0,20,17
2023,11,17023020,10,sugar,refined,580,Panama,66000,66000,53454
2023,11,17011400,21,sugar,raw_beet,580,Panama,5,5,23
2023,11,17029000,10,sugar,refined,580,Panama,30,30,30
2023,11,17019900,21,sugar,refined,580,Panama,0,20,16
2023,11,17019100,10,sugar,refined,580,Panama,60,60,79
2023,11,17019100,10,sugar,refined,580,Panama,25,25,31
2023,11,17011300,21,sugar,raw_cane,580,Panama,0,10,13
2023,11,17019900,21,sugar,refined,580,Panama,20,20,20
2023,11,17019900,21,sugar,refined,580,Panama,50,502,580
2023,11,17023020,10,sugar,refined,580,Panama,5,5,13
2023,11,17019900,21,sugar,refined,580,Panama,0,142,194
2023,11,17019100,10,sugar,refined,580,Panama,30,30,35
2023,11,17019900,21,sugar,refined,580,Panama,0,0,88
2023,11,17019900,21,sugar,refined,580,Panama,25,25,24
2023,11,17019100,10,sugar,refined,580,Panama,183,183,205
2023,11,17029000,10,sugar,refined,580,Panama,10,10,8
2023,11,17019900,21,sugar,refined,580,Panama,0,100,115
2023,11,17019100,10,sugar,refined,580,Panama,30,30,37
2023,11,17029000,10,sugar,refined,580,Panama,180,180,178
2023,11,17011200,10,sugar,refined,580,Panama,30,30,29
2023,11,17011400,21,sugar,raw_beet,580,Panama,0,12,43
2023,11,17023020,10,sugar,refined,586,Paraguay,9920,9920,6309
2023,11,17029000,10,sugar,refined,586,Paraguay,6,6,75
2023,11,17029000,10,sugar,refined,586,Paraguay,106,106,996
2023,11,17023020,10,sugar,refined,586,Paraguay,48000,48000,27480
2023,11,17029000,10,sugar,refined,586,Paraguay,1400,1400,1092
2023,11,17019100,10,sugar,refined,586,Paraguay,38,38,132
2023,11,17019900,21,sugar,refined,589,Peru,3116,3116000,1737497
2023,11,17019900,21,sugar,refined,589,Peru,96,96000,64470
2023,11,17011400,21,sugar,raw_beet,589,Peru,520,520000,363762
2023,11,17019900,21,sugar,refined,599,French Polynesia,26,26000,26626
2023,11,17019900,21,sugar,refined,603,Poland,20,20000,12800
2023,11,17019100,10,sugar,refined,607,Portugal,75,75,105
2023,11,17019100,10,sugar,refined,607,Portugal,13,13,43
2023,11,17011400,21,sugar,raw_beet,607,Portugal,0,5,16
2023,11,17019100,10,sugar,refined,607,Portugal,36,36,55
2023,11,17019900,21,sugar,refined,607,Portugal,0,0,232
2023,11,17019100,10,sugar,refined,607,Portugal,36,36,121
2023,11,17019900,21,sugar,refined,607,Portugal,0,65,15
2023,11,17011400,21,sugar,raw_beet,623,Kenya,1326,1326000,910790
2023,11,17011400,21,sugar,raw_beet,623,Kenya,3120,3120000,2192564
2023,11,17019900,21,sugar,refined,623,Kenya,810,810000,492503
2023,11,17011400,21,sugar,raw_beet,623,Kenya,6171,6169500,3860432
2023,11,17011400,21,sugar,raw_beet,623,Kenya,1820,1820000,1232056
2023,11,17011400,21,sugar,raw_beet,623,Kenya,4160,4160000,2640703
2023,11,17011400,21,sugar,raw_beet,628,United Kingdom,8180,8179699,2656355
2023,11,17019100,10,sugar,refined,628,United Kingdom,60,60,71
2023,11,17019900,21,sugar,refined,628,United Kingdom,175,175300,115947
2023,11,17019900,21,sugar,refined,628,United Kingdom,0,10,12
2023,11,17019900,21,sugar,refined,628,United Kingdom,0,15,14
2023,11,17011400,21,sugar,raw_beet,628,United Kingdom,24819,24819721,15238239
2023,11,17019900,21,sugar,refined,647,Dominican Republic,494,494000,352144
2023,11,17011400,21,sugar,raw_beet,647,Dominican Republic,0,51,88
2023,11,17019900,21,sugar,refined,647,Dominican Republic,546,546000,354912
2023,11,17011400,21,sugar,raw_beet,647,Dominican Republic,52,52000,32176
2023,11,17019900,21,sugar,refined,647,Dominican Republic,0,352,512
2023,11,17023020,10,sugar,refined,687,El Salvador,91200,91200,72516
2023,11,17023020,10,sugar,refined,687,El Salvador,260760,260760,199273
2023,11,17023020,10,sugar,refined,687,El Salvador,260980,260980,202629
2023,11,17023020,10,sugar,refined,687,El Salvador,156050,156050,102993
2023,11,17011400,21,sugar,raw_beet,698,Unknown(698),52,51990,39796
2023,11,17019900,21,sugar,refined,705,Saint Vincent And The Grenadines,0,0,63
2023,11,17019900,21,sugar,refined,728,Senegal,540,540000,330022
2023,11,17019900,21,sugar,refined,728,Senegal,1971,1971000,984992
2023,11,17019900,21,sugar,refined,728,Senegal,20000,20000000,11626800
2023,11,17019900,21,sugar,refined,728,Senegal,16495,16495350,9030329
2023,11,17019900,21,sugar,refined,728,Senegal,19300,19300000,12844315
2023,11,17019900,21,sugar,refined,728,Senegal,108,108000,65642
2023,11,17019900,21,sugar,refined,735,Sierra Leone,520,520000,360672
2023,11,17011400,21,sugar,raw_beet,741,Singapore,0,15,40
2023,11,17019900,21,sugar,refined,741,Singapore,0,15,10
2023,11,17019100,10,sugar,refined,741,Singapore,15,15,22
2023,11,17019900,21,sugar,refined,741,Singapore,0,93,86
2023,11,17019900,21,sugar,refined,741,Singapore,1379,1379159,891421
2023,11,17019900,21,sugar,refined,741,Singapore,5,25,32
2023,11,17019900,21,sugar,refined,741,Singapore,0,5,12
2023,11,17019100,10,sugar,refined,741,Singapore,10,10,37
2023,11,17019900,21,sugar,refined,741,Singapore,0,95,103
2023,11,17022000,10,sugar,refined,741,Singapore,53,53,98
2023,11,17019100,10,sugar,refined,741,Singapore,10,10,75
2023,11,17011200,10,sugar,refined,741,Singapore,30,30,23
2023,11,17019100,10,sugar,refined,741,Singapore,50,50,45
2023,11,17019100,10,sugar,refined,741,Singapore,46,46,87
2023,11,17011400,21,sugar,raw_beet,741,Singapore,7,6770,7852
2023,11,17019100,10,sugar,refined,741,Singapore,115,115,104
2023,11,17019900,21,sugar,refined,741,Singapore,0,20,28
2023,11,17019100,10,sugar,refined,741,Singapore,50,50,63
2023,11,17029000,10,sugar,refined,741,Singapore,207,207,247
2023,11,17019900,21,sugar,refined,748,Somalia,1350,1350000,801833
2023,11,17011400,21,sugar,raw_beet,748,Somalia,6,6000,4781
2023,11,17019900,21,sugar,refined,748,Somalia,11732,11732000,6884967
2023,11,17011400,21,sugar,raw_beet,748,Somalia,19000,19000000,8495997
2023,11,17011400,21,sugar,raw_beet,748,Somalia,8000,8000000,4590753
2023,11,17019900,21,sugar,refined,748,Somalia,540,540000,322423
2023,11,17019900,21,sugar,refined,750,Sri Lanka,6772,6771900,3883139
2023,11,17019900,21,sugar,refined,750,Sri Lanka,1080,1080000,699089
2023,11,17019900,21,sugar,refined,750,Sri Lanka,1080,1080000,704572
2023,11,17019900,21,sugar,refined,756,South Africa,3787,3787000,1966276
2023,11,17019900,21,sugar,refined,756,South Africa,324,324000,206249
2023,11,17019900,21,sugar,refined,756,South Africa,0,7,6
2023,11,17019900,21,sugar,refined,756,South Africa,675,675000,335994
2023,11,17019900,21,sugar,refined,764,Sweden,25,24750,16335
2023,11,17011400,21,sugar,raw_beet,767,Switzerland,0,10,24
2023,11,17019900,21,sugar,refined,770,Suriname,54,54000,30186
2023,11,17019900,21,sugar,refined,776,Thailand,4339,4338900,2680064
2023,11,17019900,21,sugar,refined,776,Thailand,1350,1350000,810622
2023,11,17019900,21,sugar,refined,776,Thailand,0,0,4
2023,11,17011400,21,sugar,raw_beet,776,Thailand,27,27000,14850
2023,11,17019900,21,sugar,refined,776,Thailand,0,0,59
2023,11,17011400,21,sugar,raw_beet,780,Tanzania,520,520000,352181
2023,11,17011400,21,sugar,raw_beet,780,Tanzania,3670,3668500,2285736
2023,11,17019900,21,sugar,refined,780,Tanzania,1350,1350000,625915
2023,11,17011400,21,sugar,raw_beet,780,Tanzania,520,520000,330087
2023,11,17019900,21,sugar,refined,780,Tanzania,798,797650,481300
2023,11,17019900,21,sugar,refined,783,Djibouti,810,810000,444053
2023,11,17019900,21,sugar,refined,783,Djibouti,810,810000,479415
2023,11,17019900,21,sugar,refined,783,Djibouti,29260,29259300,16853984
2023,11,17019900,21,sugar,refined,783,Djibouti,2160,2160000,1319636
2023,11,17019900,21,sugar,refined,783,Djibouti,1350,1350000,887464
2023,11,17019900,21,sugar,refined,800,Togo,15606,15606972,8569930
2023,11,17019900,21,sugar,refined,800,Togo,567,567000,395414
2023,11,17019900,21,sugar,refined,800,Togo,3348,3348000,1483745
2023,11,17019900,21,sugar,refined,800,Togo,11405,11405000,6650164
2023,11,17019900,21,sugar,refined,815,Trinidad And Tobago,650,650000,459602
2023,11,17019900,21,sugar,refined,815,Trinidad And Tobago,621,621000,286314
2023,11,17023020,10,sugar,refined,815,Trinidad And Tobago,24000,24000,22459
2023,11,17019900,21,sugar,refined,827,Turkey,675,675000,306769
2023,11,17019900,21,sugar,refined,827,Turkey,598,598000,410228
2023,11,17019900,21,sugar,refined,845,Uruguay,112,112000,62844
2023,11,17019900,21,sugar,refined,845,Uruguay,600,601200,374286
2023,11,17019900,21,sugar,refined,845,Uruguay,1003,1002800,577599
2023,11,17019900,21,sugar,refined,845,Uruguay,1331,1333200,822970
2023,11,17023019,10,sugar,refined,845,Uruguay,2750,2750,2274
2023,11,17011400,21,sugar,raw_beet,845,Uruguay,5,4500,7035
2023,11,17029000,10,sugar,refined,845,Uruguay,17270,17270,14966
2023,11,17023020,10,sugar,refined,845,Uruguay,1120,1120,1034
2023,11,17019900,21,sugar,refined,850,Venezuela,135,135000,102577
2023,11,17019900,21,sugar,refined,850,Venezuela,1759,1746900,1410076
2023,11,17011400,21,sugar,raw_beet,850,Venezuela,247,245100,198178
2023,11,17011400,21,sugar,raw_beet,850,Venezuela,906,900000,707193
2023,11,17011300,21,sugar,raw_cane,850,Venezuela,30,30000,23656
2023,11,17019900,21,sugar,refined,850,Venezuela,71,70350,55336
2023,11,17011400,21,sugar,raw_beet,850,Venezuela,2419,2419442,1204670
2023,11,17011400,21,sugar,raw_beet,850,Venezuela,100,99450,83291
2023,11,17019900,21,sugar,refined,850,Venezuela,686,679560,509315
2023,11,17019900,21,sugar,refined,870,Fiji,27,27000,21656
2023,11,17019900,21,sugar,refined,888,DR Congo,12000,12000000,7647192
2023,11,17011400,21,sugar,raw_beet,888,DR Congo,15000,15000000,8137056
2023,11,17011400,21,sugar,raw_beet,888,DR Congo,10000,10000000,6388600
2023,11,17019900,21,sugar,refined,888,DR Congo,1000,1000000,733320
2023,12,09011110,21,coffee,arabica_green,017,Albania,38,38400,122112
2023,12,09011110,21,coffee,arabica_green,017,Albania,39,39200,127332
2023,12,09011110,21,coffee,arabica_green,017,Albania,19,19200,55488
2023,12,09011110,21,coffee,arabica_green,017,Albania,19,19200,59520
2023,12,21011110,21,coffee,soluble,023,Germany,0,36,127
2023,12,09011110,21,coffee,arabica_green,023,Germany,1206,1206380,3162031
2023,12,21011190,21,coffee,soluble,023,Germany,0,40,1195
2023,12,09011110,21,coffee,arabica_green,023,Germany,271,271175,923163
2023,12,09012100,10,coffee,arabica_green,023,Germany,15,15,219
2023,12,09011110,21,coffee,arabica_green,023,Germany,21825,21830064,71896522
2023,12,09011110,21,coffee,arabica_green,023,Germany,5499,5500680,17816884
2023,12,09011110,21,coffee,arabica_green,023,Germany,169,169200,540036
2023,12,21012020,10,coffee,soluble,023,Germany,200,200,5970
2023,12,21011110,21,coffee,soluble,023,Germany,22,22000,191180
2023,12,09011110,21,coffee,arabica_green,023,Germany,1064,1063605,2753805
2023,12,21011110,21,coffee,soluble,023,Germany,1,1250,10488
2023,12,09011110,21,coffee,arabica_green,023,Germany,6733,6734925,21563606
2023,12,09011110,21,coffee,arabica_green,023,Germany,687,687000,2389757
2023,12,21011190,21,coffee,soluble,023,Germany,1,770,61233
2023,12,09011110,21,coffee,arabica_green,023,Germany,387,385751,1193527
2023,12,21011110,21,coffee,soluble,023,Germany,14,14400,140976
2023,12,21011110,21,coffee,soluble,023,Germany,193,191520,1640122
2023,12,09011110,21,coffee,arabica_green,023,Germany,410,410400,1425165
2023,12,09012100,10,coffee,arabica_green,043,Antigua And Barbuda,9,9,83
2023,12,09012100,10,coffee,arabica_green,043,Antigua And Barbuda,3,3,32
2023,12,21012010,10,coffee,soluble,043,Antigua And Barbuda,2,2,32
2023,12,09019000,10,coffee,arabica_green,043,Antigua And Barbuda,2,2,126
2023,12,21013000,10,coffee,soluble,043,Antigua And Barbuda,2,2,126
2023,12,09011190,10,coffee,arabica_green,043,Antigua And Barbuda,3,3,210
2023,12,09012100,10,coffee,arabica_green,043,Antigua And Barbuda,4,4,60
2023,12,21012010,10,coffee,soluble,043,Antigua And Barbuda,0,0,34
2023,12,09011110,21,coffee,arabica_green,053,Saudi Arabia,13,13200,46492
2023,12,21011110,21,coffee,soluble,053,Saudi Arabia,174,162247,1633002
2023,12,09011110,21,coffee,arabica_green,053,Saudi Arabia,205,206400,751560
2023,12,09011110,21,coffee,arabica_green,053,Saudi Arabia,13,13200,46492
2023,12,09011110,21,coffee,arabica_green,053,Saudi Arabia,252,250375,865404
2023,12,09011110,21,coffee,arabica_green,053,Saudi Arabia,38,38400,149015
2023,12,09012100,10,coffee,arabica_green,053,Saudi Arabia,8,8,241
2023,12,21011110,21,coffee,soluble,053,Saudi Arabia,13,13536,250455
2023,12,09011110,21,coffee,arabica_green,053,Saudi Arabia,53,52900,150505
2023,12,21011110,21,coffee,soluble,053,Saudi Arabia,0,1,22
2023,12,09011110,21,coffee,arabica_green,059,Algeria,269,271200,756451
2023,12,09011110,21,coffee,arabica_green,059,Algeria,10,10496,29056
2023,12,09011110,21,coffee,arabica_green,059,Algeria,967,966815,2414863
2023,12,09011110,21,coffee,arabica_green,059,Algeria,38,38350,132691
2023,12,09011110,21,coffee,arabica_green,059,Algeria,339,338785,814192
2023,12,09011110,21,coffee,arabica_green,059,Algeria,111,111000,338185
2023,12,09011110,21,coffee,arabica_green,059,Algeria,21,21000,63981
2023,12,09011110,21,coffee,arabica_green,059,Algeria,240,239104,664642
2023,12,09011110,21,coffee,arabica_green,059,Algeria,38,38375,123698
2023,12,21012010,10,coffee,soluble,063,Argentina,0,0,231
2023,12,21013000,10,coffee,soluble,063,Argentina,25,25,950
